DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,class
0.118108192,0.144980661,0.331876879,0.168965542,0.111406104,0.230840488,0.375388015,0.072404992,0.283288135,0.133296523,0.092468974,0.375787485,0.251992912,0.338417624,0.156801127,0.119235025,0.326491633,0.419175103,0.537989429,0.440577318,0.083417049,0.251207999,0.190092104,0.199274484,0.109232127,0.374315532,0.461184166,0.193947745,0.385791889,0.141701443,0.353604031,0.124915031,0.031494621,0.267137366,0.127553652,0.138310125,0.121512059,0.203851561,0.104342774,0.256602626,0.221973151,0.291424282,0.312611229,0.222965083,0.256457431,0.271283369,0.543677,0.075273586,0.442764168,0.014535631,0.225662038,0.369457012,0.4968631,0.305470314,0.394625277,0.367285004,0.192054073,0.317454251,0.380694777,0.043930194,0.326036209,0.400992773,0.179210625,0.293062183,0.449031652,0.278291946,0.289949984,0.315445697,0.477395651,0.295749057,0.305470314,0.487229415,0.094647847,0.259342952,0.404569822,0.402997513,0.313801751,7
0.101244799,0.146530692,0.326727756,0.168557023,0.11459064,0.221551854,0.366329826,0.067305332,0.391734172,0.145896598,0.089708223,0.368588694,0.231314014,0.368395788,0.15123545,0.110137774,0.333489495,0.434372009,0.524664362,0.422298769,0.075114694,0.250922076,0.189353984,0.192124302,0.108973006,0.387360394,0.447785526,0.159405462,0.385565009,0.138818903,0.355084496,0.12596085,0.03646996,0.237809448,0.094180546,0.133088086,0.117656056,0.185556137,0.104376391,0.250197064,0.20321579,0.313225288,0.331711366,0.266644224,0.283964474,0.329837515,0.545612335,0.0720196,0.426789523,0.08888012,0.229067135,0.350334859,0.534371178,0.327199544,0.289209252,0.394724947,0.207407237,0.369620657,0.332760081,0.031321891,0.327946938,0.441241549,0.171572857,0.302812835,0.449637812,0.260311538,0.29729024,0.387662794,0.390182954,0.274162614,0.327199544,0.439271775,0.133235406,0.293434104,0.334658046,0.467525929,0.32089404,7
0.27101494,0.370783296,0.53815169,0.400524507,0.361529373,0.234472791,0.329043188,0.074718098,0.459646965,0.290185764,0.348739776,0.472217908,0.221503373,0.374714438,0.31018761,0.308593255,0.531061996,0.342098608,0.466104108,0.54911012,0.304381518,0.290820599,0.176166207,0.443613721,0.497503757,0.544260835,0.516164215,0.323884364,0.603432257,0.21355117,0.532238921,0.391385259,0.039421808,0.322941066,0.011519831,0.491327463,0.426907642,0.270078388,0.34837227,0.384045559,0.143938654,0.290064961,0.015918777,0.572518723,0.612754359,0.477122531,0.131576867,0.191326957,0.768248548,0.195356347,0.029941903,0.304176452,0.682585287,0.552485116,0.506121474,0.566434008,0.318950062,0.249000764,0.398154981,0.113082524,0.267859897,0.252644095,0.306491167,0.770272433,0.285608485,0.352027815,0.361201542,0.331075349,0.02094279,0.102531879,0.552485116,0.033173359,0.155385821,0.014039647,0.007432066,0.043395052,0.637022029,7
0.294113227,0.342107543,0.587511793,0.413586439,0.379302842,0.228243966,0.333276203,0.083173022,0.481477991,0.304919564,0.360671846,0.486715186,0.278370775,0.392791893,0.365613399,0.334276186,0.550593334,0.3488239,0.486126826,0.579457774,0.333139787,0.309417981,0.187986305,0.470595908,0.538924109,0.55822397,0.534253005,0.391809121,0.645106938,0.233867104,0.55945495,0.445388089,0.056913549,0.346521698,0.012326466,0.505035814,0.451557906,0.274422739,0.360870261,0.401302333,0.147084959,0.313703367,0.022065602,0.578219876,0.591300099,0.402285907,0.117364127,0.199660197,0.775302605,0.179116332,0.032690404,0.303370839,0.689343978,0.592747581,0.413362113,0.547671139,0.282416666,0.308230279,0.401829024,0.104135783,0.217544179,0.207170623,0.294219833,0.780892298,0.233480943,0.331968201,0.326583366,0.268478477,0,0.102531879,0.592747581,0.050420205,0.164209169,0.017904606,0.010159084,0.038523573,0.627149871,7
0.31014735,0.347867295,0.587856503,0.402844382,0.389377261,0.239035095,0.363658101,0.086799235,0.514352628,0.306698515,0.376864265,0.511389984,0.268635809,0.414653524,0.321137511,0.348680415,0.607367901,0.388263442,0.473268373,0.598752165,0.318543228,0.336615526,0.2730579,0.500527733,0.534902877,0.552890936,0.576929125,0.408550506,0.659694763,0.233766159,0.589564907,0.464278285,0.061785511,0.399412313,0.08026288,0.537951051,0.47734367,0.29899479,0.40240735,0.423963842,0.225235731,0.336693812,0.021831668,0.539439836,0.595188467,0.374896323,0.119497774,0.205454665,0.739044429,0.21126679,0.030450648,0.302396841,0.646898682,0.53833346,0.450699205,0.789829201,0.290319358,0.218347275,0.378876487,0.105327697,0.233851752,0.182885733,0.280475991,0.699659794,0.227164248,0.252687563,0.285705212,0.260847137,0.048419692,0.102531879,0.53833346,0.030727701,0.1281074,0.006680101,0.036946839,0.010065925,0.593807858,7
0.309156424,0.335744006,0.456737232,0.302395554,0.292950148,0.243247467,0.330706915,0.112098763,0.428150054,0.284012139,0.31528387,0.462765556,0.194253045,0.398654022,0.23481287,0.252500543,0.483461602,0.310958308,0.43967671,0.505436696,0.302981073,0.281088339,0.182508816,0.320558803,0.401233794,0.502640165,0.501082352,0.341208957,0.554997898,0.213691247,0.427299059,0.321490989,0.032284935,0.326661234,0.025969161,0.458752361,0.404026309,0.17526217,0.308579772,0.334089907,0.122804748,0.23840337,0.013608629,0.560299116,0.549524705,0.434444295,0.138942522,0.19950215,0.705645075,0.192296237,0.027778696,0.322782817,0.647952282,0.599367809,0.573397762,0.532818154,0.31308735,0.185045372,0.428274806,0.096355486,0.254957584,0.220351366,0.325661294,0.809986067,0.391261025,0.311562861,0.376229277,0.274332529,0.077300091,0.102531879,0.599367809,0.059372189,0.221862362,0.044473533,0.067994767,0.093289695,0.661594438,7
0.294016738,0.381873555,0.547870586,0.39118319,0.302433134,0.26581922,0.383099646,0.144025555,0.518210546,0.302554325,0.350538904,0.520330475,0.26315365,0.42985466,0.277220768,0.301142497,0.547051851,0.35249487,0.481559578,0.552993211,0.341841448,0.365795765,0.264462228,0.36133018,0.479695954,0.569223795,0.559170277,0.347766277,0.643617979,0.299635136,0.520961562,0.413379288,0.052961163,0.392610659,0.045142953,0.494652455,0.470446284,0.244178914,0.383242459,0.394297582,0.188013904,0.326494683,0.02727217,0.539113322,0.552769527,0.418972093,0.135694229,0.196067533,0.707664712,0.181936725,0.028592383,0.31395166,0.657198002,0.517084733,0.580757624,0.488577204,0.313621362,0.408589889,0.394604717,0.091777346,0.253384776,0.202689351,0.314109117,0.806871082,0.259963993,0.30394195,0.349870979,0.245091301,0.088543711,0.102531879,0.517084733,0.078816882,0.241092202,0.035846564,0.125867025,0.096226235,0.702313804,7
0.335754832,0.39030434,0.541668482,0.379146766,0.293956792,0.264235505,0.375874089,0.138855115,0.528885751,0.283339517,0.34520015,0.515747039,0.275427722,0.390669249,0.323938045,0.3111323,0.523900003,0.36640803,0.468242837,0.534939085,0.340981202,0.381676124,0.242602686,0.341390593,0.473228622,0.548724161,0.563125792,0.36780094,0.644047901,0.267010977,0.520160595,0.383142681,0.050362914,0.396446843,0.053837258,0.521846528,0.50071508,0.249631067,0.387202241,0.413262863,0.162814991,0.279098111,0.027951274,0.538960041,0.532018158,0.431814993,0.130799599,0.190036915,0.692042862,0.184498454,0.026552566,0.305571811,0.630421075,0.500642313,0.438845425,0.642495165,0.295683454,0.250627294,0.420805364,0.085981831,0.268306553,0.139034412,0.255179441,0.67786505,0.169251854,0.368524351,0.324380645,0.275494897,0.064336214,0.102531879,0.500642313,0.037533671,0.145793676,0.027044097,0.105890132,0.09130586,0.674160047,7
0.28650336,0.322246751,0.402061057,0.317543769,0.227253872,0.261033881,0.340039944,0.137762981,0.450735444,0.280193271,0.290052585,0.464281123,0.218392954,0.404263598,0.234096428,0.212088871,0.490333795,0.292717634,0.476459941,0.489097013,0.273528065,0.321177416,0.200440421,0.263300729,0.371176167,0.506134092,0.496701988,0.28991948,0.569167815,0.281830591,0.374303297,0.319469291,0.046845527,0.30604311,0.013666106,0.434467311,0.440381609,0.151042238,0.282790807,0.358040865,0.101483304,0.220562836,0.019965807,0.455824542,0.536053154,0.484529224,0.148968531,0.192344809,0.713087921,0.164277018,0.029298088,0.336750881,0.624981119,0.60750234,0.461014436,0.432972212,0.329189898,0.281344889,0.444664838,0.095183494,0.291827012,0.208539623,0.320699423,0.747200895,0.284109803,0.343125408,0.39838449,0.377043564,0.112497006,0.102531879,0.60750234,0.11071472,0.249864701,0.060078165,0.158508902,0.176292634,0.670517957,7
0.292187823,0.334623705,0.450974697,0.321464306,0.238539482,0.270420267,0.335559094,0.153424253,0.462911512,0.28211721,0.295265858,0.490033032,0.243527554,0.416517679,0.214551329,0.236914017,0.496398843,0.329827323,0.467563314,0.497794397,0.311006144,0.381272403,0.205304664,0.257252917,0.38414896,0.524422354,0.509852358,0.402916319,0.609180679,0.333437924,0.470607158,0.305956935,0.039867262,0.340133856,0.040000163,0.454979302,0.453409275,0.170253343,0.325296179,0.35970193,0.135649699,0.210417199,0.019357465,0.470246893,0.530788136,0.487136083,0.148449507,0.193017416,0.701022881,0.14999016,0.030441133,0.336189728,0.718302808,0.482966265,0.421687515,0.428731623,0.281797053,0.302255735,0.472750691,0.085285532,0.22959859,0.209654021,0.286548834,0.779640763,0.187916644,0.309928481,0.399114875,0.343706327,0.134295304,0.102531879,0.482966265,0.099160804,0.156642374,0.056196217,0.181815831,0.196150765,0.706381529,7
0.284051208,0.317705022,0.459646082,0.325326354,0.288757043,0.293083081,0.361309433,0.163292712,0.496784726,0.270692032,0.303011418,0.494298811,0.265867691,0.406752217,0.273948614,0.256580376,0.515466393,0.350912483,0.488784569,0.512235995,0.322009093,0.411918929,0.241474972,0.288468978,0.412699762,0.539116798,0.530257559,0.401767092,0.615113008,0.317028245,0.441136549,0.332707711,0.055434583,0.342844284,0.046488521,0.489108975,0.506302665,0.171410812,0.341484875,0.353786132,0.211589796,0.224240136,0.021190402,0.460754457,0.509704454,0.465510629,0.1287366,0.20104637,0.685199256,0.158641501,0.02744471,0.327041986,0.624451393,0.44321846,0.455020686,0.527751699,0.283158279,0.253679186,0.450547388,0.091748386,0.255238024,0.159140159,0.274626239,0.64764719,0.18435627,0.317935997,0.362819777,0.298268891,0.107206242,0.102531879,0.44321846,0.120352609,0.246408967,0.051554572,0.130849328,0.126082207,0.667654155,7
0.252132153,0.251854571,0.340267718,0.209184037,0.174883315,0.268644408,0.35340625,0.113802182,0.628644751,0.223656178,0.251827481,0.48742045,0.18402799,0.396777863,0.123306914,0.184740834,0.402820462,0.255933815,0.456519294,0.417064564,0.272083656,0.30979558,0.251160665,0.172211597,0.264771364,0.429036861,0.491059629,0.323738838,0.511526987,0.295057465,0.303800949,0.192594697,0.034194522,0.258311917,0.031562581,0.473938106,0.422241866,0.077927904,0.283810625,0.285717217,0.111782275,0.172866328,0.025077158,0.401082277,0.520621698,0.53279937,0.123739119,0.155939237,0.697960952,0.159323529,0.025749958,0.347447039,0.579260449,0.447573402,0.51806327,0.372473264,0.266454127,0.329006606,0.417698652,0.070513852,0.238895533,0.214175293,0.262861313,0.692244271,0.263539873,0.361897793,0.438597926,0.371480779,0.191819266,0.102531879,0.447573402,0.105145027,0.245732307,0.1082453,0.181692753,0.227691309,0.675923472,7
0.257018762,0.267328884,0.395941735,0.262750635,0.183008407,0.277429752,0.409208928,0.128522872,0.48816492,0.257227389,0.269079082,0.480091292,0.265400511,0.460619833,0.201518238,0.205075923,0.406859301,0.279095733,0.483048246,0.458559621,0.295576897,0.360609521,0.26987177,0.19875143,0.31666906,0.464289869,0.521041172,0.405840276,0.57166076,0.347571234,0.395710588,0.236858338,0.042181621,0.304025465,0.086644538,0.48725388,0.471168369,0.13835409,0.341118724,0.318411372,0.147724496,0.198969453,0.048555856,0.394522122,0.456704237,0.471476691,0.127755191,0.161231674,0.678887415,0.157361993,0.026134096,0.33667498,0.597369263,0.397888806,0.42893212,0.392152736,0.29473893,0.336321067,0.422605374,0.085883604,0.259952669,0.231730637,0.26916403,0.718691118,0.200934416,0.354442583,0.404172533,0.355914298,0.228255161,0.102531879,0.397888806,0.084421529,0.267599003,0.090729244,0.189658655,0.216119182,0.641616735,7
0.241889305,0.292806874,0.437254994,0.304986259,0.211418315,0.321717126,0.380751029,0.146029928,0.48906996,0.276816126,0.288578619,0.507937773,0.268013756,0.523251075,0.217986239,0.227568926,0.458162109,0.305261956,0.524547912,0.477640082,0.312210035,0.412525608,0.330918191,0.224145333,0.331811726,0.495859882,0.564615454,0.449635557,0.601893694,0.367602898,0.428987224,0.260690481,0.065665357,0.42345892,0.083320334,0.512413674,0.531084453,0.176550455,0.357079179,0.345285834,0.197545609,0.247447922,0.021888957,0.396457131,0.480542145,0.47550506,0.123333297,0.187505234,0.656169567,0.151897755,0.024948539,0.325157174,0.573149892,0.381075584,0.361433063,0.460724917,0.228063963,0.253928303,0.435006807,0.07371981,0.243828052,0.15740556,0.245004225,0.586700686,0.206468115,0.347618227,0.341093707,0.273437976,0.241042157,0.102531879,0.381075584,0.112505185,0.211809156,0.078536328,0.176992859,0.265483012,0.645310233,7
0.223138859,0.23574051,0.365792702,0.218764461,0.141409217,0.286587891,0.400891079,0.088385559,0.568563646,0.247061495,0.243548551,0.460536711,0.159924207,0.438727281,0.139084358,0.183644536,0.388293703,0.264268537,0.477274441,0.454934606,0.267209562,0.362101724,0.265829378,0.17784454,0.258903916,0.435967103,0.504657211,0.286826708,0.491049918,0.335460281,0.273857896,0.161910522,0.04881576,0.289351015,0.046218373,0.473596237,0.496816508,0.122116363,0.283409847,0.260226035,0.119221439,0.160607548,0.023252005,0.320552011,0.502298882,0.536583159,0.135398781,0.158695101,0.682071139,0.134249122,0.024117234,0.349972074,0.525776844,0.480448688,0.426862737,0.344872344,0.274999364,0.32959591,0.359723316,0.082007959,0.304004454,0.249832386,0.241736706,0.63852671,0.383889451,0.386699493,0.484288366,0.371960125,0.316517449,0.102531879,0.480448688,0.148612479,0.224216923,0.1415735,0.269063307,0.200483726,0.604777826,7
0.259098947,0.283045403,0.386258545,0.24554425,0.185527517,0.288025804,0.448118817,0.108998108,0.508230508,0.269280557,0.259444688,0.538640839,0.269822181,0.52851764,0.199118736,0.202673794,0.426728346,0.315903573,0.523379715,0.468953533,0.275751379,0.48301309,0.312069043,0.186823051,0.284938203,0.466932967,0.547788136,0.363075247,0.573904185,0.395867802,0.3656243,0.215900157,0.048461075,0.340034261,0.065765176,0.49742257,0.537071225,0.122733525,0.315105118,0.295858741,0.137861975,0.193560128,0.023024974,0.339527642,0.483232775,0.50185312,0.125155489,0.148987943,0.694353546,0.157791234,0.021196336,0.34506127,0.545022331,0.500757436,0.359789924,0.3605813,0.270460002,0.334019866,0.388416507,0.084836103,0.2745108,0.266860762,0.221502194,0.653976714,0.323292912,0.389496621,0.426562433,0.396550728,0.276120493,0.102531879,0.500757436,0.167973524,0.240692512,0.140685498,0.269619499,0.373959811,0.645928705,7
0.239598994,0.237538025,0.394400973,0.218213083,0.160784551,0.299711554,0.38061882,0.086855081,0.422143083,0.234310632,0.250726737,0.469127522,0.237271967,0.432056544,0.17199596,0.186995286,0.397224043,0.281261555,0.464818193,0.441766228,0.261716915,0.436184205,0.31781379,0.179972867,0.243493713,0.448055026,0.514470343,0.314266401,0.510493757,0.344482769,0.333955064,0.167955324,0.041542554,0.330146077,0.058232642,0.461727597,0.517034449,0.09908294,0.290208785,0.322306171,0.130645814,0.160607548,0.015654688,0.322128343,0.475194094,0.491516827,0.126278258,0.148097406,0.67146364,0.188711899,0.02047549,0.336902177,0.506317733,0.406193852,0.31635533,0.353924775,0.280335563,0.246804962,0.371457033,0.092630695,0.296300646,0.231065161,0.216982796,0.539502705,0.255623757,0.40024314,0.395457636,0.354329208,0.27496713,0.102531879,0.406193852,0.127898753,0.262765449,0.153765679,0.268438718,0.431385604,0.607989936,7
0.230135476,0.307384488,0.595759711,0.530282675,0.431759776,0.214474404,0.322818628,0.076854413,0.503469416,0.248116584,0.251505689,0.489853347,0.323935612,0.338538838,0.535749806,0.456398907,0.67735721,0.384656211,0.38317895,0.644853168,0.188698433,0.294752793,0.118982862,0.562322758,0.584353987,0.553398174,0.469385628,0.395655048,0.69303272,0.086320502,0.630576312,0.453109773,0.053207545,0.48136515,0.089550301,0.599926605,0.573839408,0.304758281,0.446875295,0.509633117,0.259274012,0.409201652,0.021532201,0.712257354,0.757611194,0.406501701,0.086000255,0.191182907,0.735144945,0.912748016,0.026515998,0.331323935,0.701699264,0.556640984,0.458218459,0.437411865,0.315281877,0.319086027,0.648279409,0.178150528,0.35498413,0.334858761,0.586329937,0.641410579,0.257331426,0.263334957,0.39761758,0.254870839,0.141903444,0.128812353,0.556640984,0.231440289,0.321753105,0.042857396,0.168081558,0.083345106,0.628176223,7
0.235845162,0.304069074,0.598830326,0.530691891,0.445135667,0.224618951,0.32248929,0.07614466,0.453214168,0.255949111,0.253144529,0.491018196,0.321907737,0.351869995,0.54585896,0.462700738,0.673132063,0.382742009,0.383803269,0.646397575,0.181827682,0.306683328,0.122914542,0.577330713,0.616754837,0.551700868,0.475436728,0.384864249,0.691296054,0.057524511,0.629541812,0.465913821,0.054802729,0.497839858,0.097102272,0.602316944,0.587191621,0.340544648,0.461758237,0.52360367,0.205167694,0.430132261,0.021454223,0.684287073,0.788997389,0.46722873,0.079181156,0.193922238,0.713955162,0.92224328,0.02761442,0.33267213,0.698210953,0.63930495,0.467068464,0.436737939,0.29965426,0.332543164,0.607770892,0.178544383,0.426774041,0.352795769,0.575272823,0.634576376,0.345277416,0.318051209,0.444044143,0.219464543,0.150963639,0.148147939,0.63930495,0.248056522,0.254004354,0.034505252,0.177088177,0.091203382,0.609090623,7
0.219519338,0.287811245,0.581562481,0.526068985,0.449465828,0.223634815,0.305228168,0.071288129,0.450633938,0.264365501,0.243621674,0.49479091,0.329753644,0.343880922,0.517827133,0.450827306,0.653551611,0.374694947,0.39440425,0.659773125,0.170207425,0.298713911,0.106077638,0.596750285,0.594013997,0.535953178,0.480486677,0.409819209,0.680302112,0.052666671,0.62237805,0.459544182,0.053683554,0.469635613,0.089187758,0.57013249,0.584045398,0.340980173,0.459020669,0.536541281,0.206348245,0.460117032,0.010664189,0.651385014,0.754213524,0.479363401,0.057604123,0.185427333,0.732498812,0.932798409,0.023857876,0.325766274,0.696995437,0.680234511,0.66143296,0.448654765,0.335187962,0.335103097,0.579639185,0.200025028,0.404115771,0.353246959,0.602509285,0.660873947,0.284852845,0.367789207,0.480015636,0.281105706,0.146693005,0.175477615,0.680234511,0.243652005,0.270539177,0.046705867,0.185710226,0.074893163,0.612539286,7
0.190177848,0.244566929,0.495876308,0.431390868,0.360453342,0.236012276,0.320408345,0.115649252,0.413928637,0.197869772,0.201882235,0.488521003,0.285505686,0.398846782,0.45210989,0.342091495,0.581854574,0.332894637,0.417455007,0.572385507,0.143952994,0.293341595,0.125198505,0.369905423,0.473916646,0.516855854,0.470627592,0.367715923,0.607958509,0.076186205,0.532064548,0.366026277,0.044464983,0.471188367,0.107473098,0.552645255,0.54411274,0.231104968,0.416605197,0.462712912,0.195421256,0.370212309,0.011556446,0.547537265,0.683912002,0.387563897,0.073514043,0.174173163,0.670689305,0.688667751,0.019810209,0.322488727,0.587141762,0.507689762,0.601223503,0.336023945,0.294000166,0.227089938,0.560903495,0.132931106,0.354562024,0.264460171,0.495393043,0.580050567,0.175327703,0.183418974,0.399682378,0.185175609,0.186790449,0.122732348,0.507689762,0.196018718,0.27501167,0.042711525,0.168961855,0.155608629,0.591612911,7
0.183846209,0.237564058,0.471546517,0.408537685,0.357655388,0.231969208,0.305414526,0.115816722,0.397447836,0.202007725,0.191754706,0.512324041,0.269909193,0.382024752,0.428173517,0.33571713,0.570808528,0.316875382,0.411214148,0.573730982,0.136378164,0.317270016,0.096923512,0.372637022,0.461113727,0.491,0.468563053,0.26937814,0.602100768,0.046688212,0.532109175,0.372022029,0.042093556,0.475410649,0.116227559,0.545543633,0.555934543,0.216744935,0.423169166,0.463459123,0.201654638,0.370280537,0.014025934,0.549889961,0.664310867,0.428113438,0.073721058,0.177795482,0.661102702,0.696382538,0.020774453,0.328868296,0.646007977,0.538217812,0.488170718,0.290083524,0.275920518,0.292158137,0.61139675,0.137927187,0.4028274,0.304574152,0.525258791,0.570378453,0.405910756,0.233172081,0.436484327,0.210043735,0.210259782,0.155039981,0.538217812,0.226836712,0.285213376,0.041829477,0.159779327,0.090717495,0.576453773,7
0.181785479,0.23561451,0.465295272,0.384770494,0.362762996,0.241497048,0.305011705,0.107902011,0.311948534,0.224158278,0.18946474,0.463955836,0.26025984,0.405657647,0.428065738,0.332555513,0.558065821,0.321848294,0.419625694,0.577416329,0.138735117,0.317458633,0.077599349,0.365469424,0.466794185,0.486556054,0.462152564,0.272580738,0.573483594,0.034778173,0.516658274,0.377963909,0.042385032,0.437156249,0.105284746,0.533432399,0.578416713,0.244833215,0.413719443,0.494361847,0.257986614,0.37681309,0.00874255,0.54792023,0.640787193,0.390382647,0.06744525,0.181995418,0.651353863,0.698666944,0.016756614,0.327927489,0.595277998,0.493647523,0.551020621,0.303543745,0.311640663,0.275590601,0.611617121,0.145947379,0.380464423,0.287983436,0.536950519,0.611999679,0.351050527,0.318373654,0.465860579,0.235020195,0.122463408,0.151752053,0.493647523,0.172712002,0.26198483,0.051057987,0.212136867,0.13889422,0.537904855,7
0.172586657,0.212651492,0.426907581,0.347679249,0.276376513,0.287706912,0.317779394,0.088403033,0.304941225,0.19174965,0.180916219,0.436347672,0.251619592,0.34620404,0.36416201,0.261621958,0.504186538,0.284833905,0.412570072,0.521119791,0.133798383,0.260463648,0.140084383,0.260379822,0.355537761,0.463023476,0.454148126,0.240700603,0.51556011,0.092139364,0.500910698,0.29358169,0.039590202,0.494076455,0.122024443,0.542924075,0.551630885,0.199369952,0.405817186,0.428589777,0.194146065,0.33581207,0.022543521,0.422478871,0.594064425,0.303816496,0.055677248,0.144586431,0.623506736,0.52234355,0.019087683,0.329089317,0.509385502,0.398989725,0.359434541,0.268470078,0.235389087,0.277046613,0.536099098,0.094053404,0.387031149,0.253148083,0.420040848,0.529793665,0.18402578,0.220350062,0.35801876,0.151052287,0.187185721,0.160825414,0.398989725,0.161977601,0.215612991,0.064177526,0.189358775,0.180548806,0.544970324,7
0.172730698,0.213463095,0.410499354,0.335182632,0.286729461,0.251886774,0.321457348,0.08288357,0.278689174,0.202860734,0.175390001,0.493494858,0.233402655,0.369138752,0.344248718,0.26520429,0.494191328,0.284445291,0.42472985,0.514299366,0.148503862,0.257418688,0.10661391,0.260773799,0.342327809,0.45027676,0.453987932,0.300120662,0.472351312,0.075238488,0.463430423,0.288591764,0.042147011,0.492068276,0.151925438,0.532283855,0.553639715,0.206321928,0.394293349,0.417984552,0.205428756,0.351232758,0.036634511,0.437257744,0.549618931,0.392772857,0.06034401,0.15309947,0.606150299,0.54262568,0.01814424,0.323170449,0.562059745,0.510904777,0.395037703,0.239070324,0.216648783,0.313348882,0.525338283,0.087286764,0.398985924,0.288334401,0.429326719,0.537121075,0.266972202,0.244592355,0.414639581,0.196167827,0.194037651,0.135162722,0.510904777,0.281839321,0.200888583,0.073422678,0.258970658,0.210457945,0.563808753,7
0.24280418,0.221519891,0.459572101,0.337220152,0.299972037,0.314808726,0.37268907,0.093132081,0.279256552,0.237830138,0.17970543,0.459690185,0.269383859,0.375128424,0.366568059,0.277413091,0.505436015,0.325057767,0.446246441,0.538069671,0.113433632,0.374510634,0.101360223,0.272420715,0.363222696,0.464740417,0.469939711,0.333069348,0.514288666,0.062823442,0.510082656,0.301876473,0.045736777,0.497260688,0.138390738,0.547908714,0.612648254,0.232944658,0.413264376,0.451482055,0.236357973,0.383667465,0.023513025,0.410410283,0.53329671,0.366764642,0.060349987,0.155582919,0.607982783,0.53385297,0.014558245,0.328551744,0.535786148,0.506016529,0.527853253,0.254587391,0.248594553,0.30437562,0.486564425,0.107847937,0.390341741,0.352886248,0.432365742,0.53917333,0.320253152,0.302953599,0.455790843,0.179502939,0.182766588,0.182370453,0.506016529,0.198911277,0.191122461,0.060332986,0.202888983,0.206526194,0.517024065,7
0.142607557,0.172617958,0.367998073,0.249625159,0.20931519,0.268257679,0.306952896,0.043619933,0.189980052,0.163000853,0.150553237,0.458893145,0.170063337,0.308528818,0.274173746,0.189915387,0.429004839,0.22301885,0.447927486,0.437442829,0.087889233,0.282906328,0.119983615,0.176617042,0.268018915,0.4103635,0.432344806,0.251366379,0.437274819,0.064806899,0.392106547,0.199496275,0.033039645,0.468977959,0.135451966,0.508775835,0.531834404,0.158385914,0.380103902,0.436992629,0.248934258,0.319261836,0.025782188,0.358705911,0.370897063,0.106186746,0.037350622,0.129720822,0.45982886,0.15927152,0.000942253,0.307036554,0.23522177,0.180821105,0.093191496,0.045281849,0.093458483,0.163104656,0.218621738,0.03543301,0.168907818,0.034245786,0.160338477,0.182851312,0.098921203,0.069902096,0.058402833,0,0.16599592,0.114953046,0.180821105,0.130926353,0.096021289,0.084544323,0.179858169,0.10579048,0.255549939,7
0.137458286,0.163735267,0.34740267,0.223145867,0.204649203,0.23158428,0.292661437,0.03448924,0.262103041,0.172819637,0.139876056,0.414605082,0.148104331,0.33335281,0.249291675,0.186690339,0.419963956,0.208375549,0.413750377,0.452834619,0.11461001,0.223467033,0.060984169,0.176448223,0.246035016,0.392464437,0.40889138,0.132733693,0.403848885,0.027608907,0.400063278,0.182835618,0.034583353,0.468602736,0.160233157,0.499648201,0.52356775,0.185476306,0.367546609,0.408140783,0.196820178,0.326446544,0.030829584,0.393487595,0.408949271,0.297958289,0.040931619,0.127247015,0.409978851,0.217383449,0.005787854,0.321969825,0.264924659,0.272573233,0.162448616,0.089295992,0.088158208,0.200967121,0.158004244,0.028851418,0.197208641,0.086048647,0.195157161,0.183540557,0.184941335,0.128091332,0.091772349,0.088412357,0.228874922,0.18061314,0.272573233,0.300401001,0.051173145,0.053841766,0.26120106,0.120933523,0.251472349,7
